Date,Open,High,Low,Close
"2011-10-28 00:00:00",3.04,3.25,2.9,3.19
"2011-10-29 00:00:00",3.19,3.83,3.14,3.58
"2011-10-30 00:00:00",3.58,3.65,3.2,3.27
"2011-10-31 00:00:00",3.27,3.32,3.07,3.25
"2011-11-01 00:00:00",3.25,3.35,3.07,3.15
"2011-11-02 00:00:00",3.15,3.44,3.14,3.25
"2011-11-03 00:00:00",3.25,3.28,3.1,3.15
"2011-11-04 00:00:00",3.15,3.21,3.01,3.11
"2011-11-05 00:00:00",3.11,3.15,2.85,2.97
"2011-11-06 00:00:00",2.97,3,2.92,2.96
"2011-11-07 00:00:00",2.96,3.03,2.95,3.01
"2011-11-08 00:00:00",3.01,3.21,3.01,3.03
"2011-11-09 00:00:00",3.03,3.11,2.89,2.95
"2011-11-10 00:00:00",2.95,2.97,2.8,2.84
"2011-11-11 00:00:00",2.84,3.11,2.82,3.08
"2011-11-12 00:00:00",3.08,3.11,3.01,3.03
"2011-11-13 00:00:00",3.03,3.05,2.95,3
"2011-11-14 00:00:00",3,3,2.1,2.22
"2011-11-15 00:00:00",2.22,2.49,2.11,2.33
"2011-11-16 00:00:00",2.33,2.6,2.3,2.56
"2011-11-17 00:00:00",2.56,2.59,1.99,2.25
"2011-11-18 00:00:00",2.25,2.39,2,2.05
"2011-11-19 00:00:00",2.05,2.26,2,2.2
"2011-11-20 00:00:00",2.2,2.5,2.15,2.2
"2011-11-21 00:00:00",2.2,2.31,2.17,2.29
"2011-11-22 00:00:00",2.29,2.35,2.25,2.33
"2011-11-23 00:00:00",2.33,2.38,2.27,2.33
"2011-11-24 00:00:00",2.33,2.56,2.31,2.43
"2011-11-25 00:00:00",2.43,2.53,2.37,2.51
"2011-11-26 00:00:00",2.51,2.53,2.41,2.47
"2011-11-27 00:00:00",2.47,2.49,2.42,2.48
"2011-11-28 00:00:00",2.48,2.55,2.44,2.55
"2011-11-29 00:00:00",2.55,2.98,2.54,2.75
"2011-11-30 00:00:00",2.75,3.09,2.73,2.97
"2011-12-01 00:00:00",2.97,3.14,2.93,3.06
"2011-12-02 00:00:00",3.06,3.14,3.03,3.12
"2011-12-03 00:00:00",3.12,3.12,2.75,2.79
"2011-12-04 00:00:00",2.79,2.9,2.61,2.83
"2011-12-05 00:00:00",2.83,2.93,2.78,2.88
"2011-12-06 00:00:00",2.88,3.05,2.87,3.03
"2011-12-07 00:00:00",3.03,3.08,2.93,2.99
"2011-12-08 00:00:00",2.99,3.01,2.88,2.98
"2011-12-09 00:00:00",2.98,3.04,2.93,2.97
"2011-12-10 00:00:00",2.97,3.13,2.93,3.05
"2011-12-11 00:00:00",3.05,3.38,2.99,3.25
"2011-12-12 00:00:00",3.25,3.29,3.08,3.13
"2011-12-13 00:00:00",3.13,3.25,3.14,3.25
"2011-12-14 00:00:00",3.25,3.25,2.99,3.15
"2011-12-15 00:00:00",3.15,3.21,3.11,3.2
"2011-12-16 00:00:00",3.2,3.22,3.15,3.2
"2011-12-17 00:00:00",3.2,3.23,3.16,3.2
"2011-12-18 00:00:00",3.2,3.22,3.18,3.19
"2011-12-19 00:00:00",3.19,3.7,3.19,3.52
"2011-12-20 00:00:00",3.52,4.5,3.48,3.95
"2011-12-21 00:00:00",3.95,4.04,3.81,3.89
"2011-12-22 00:00:00",3.89,3.99,3.51,3.89
"2011-12-23 00:00:00",3.89,3.95,3.81,3.95
"2011-12-24 00:00:00",3.95,3.97,3.85,3.94
"2011-12-25 00:00:00",3.94,4.39,3.78,4.22
"2011-12-26 00:00:00",4.22,4.31,3.81,4.02
"2011-12-27 00:00:00",4.02,4.1,3.96,4.07
"2011-12-28 00:00:00",4.07,4.25,3.99,4.19
"2011-12-29 00:00:00",4.19,4.33,4.12,4.17
"2011-12-30 00:00:00",4.17,4.3,4.06,4.25
"2011-12-31 00:00:00",4.25,4.99,4.2,4.72
"2012-01-01 00:00:00",4.72,5.5,4.61,5.27
"2012-01-02 00:00:00",5.27,5.47,4.8,5.22
"2012-01-03 00:00:00",5.22,5.29,4.65,4.88
"2012-01-04 00:00:00",4.88,5.7,4.75,5.57
"2012-01-05 00:00:00",5.57,7.22,5.57,6.95
"2012-01-06 00:00:00",6.95,7.21,6.13,6.7
"2012-01-07 00:00:00",6.7,7.02,6.38,6.81
"2012-01-08 00:00:00",6.81,7.2,6.73,7.11
"2012-01-09 00:00:00",7.11,7.19,5.81,6.33
"2012-01-10 00:00:00",6.33,6.89,6,6.36
"2012-01-11 00:00:00",6.36,7.14,6.41,6.9
"2012-01-12 00:00:00",6.9,7,6.34,6.8
"2012-01-13 00:00:00",6.8,6.8,6.4,6.41
"2012-01-14 00:00:00",6.41,6.95,6.22,6.75
"2012-01-15 00:00:00",6.75,7.08,6.74,7
"2012-01-16 00:00:00",7,7.19,6.51,6.68
"2012-01-17 00:00:00",6.68,6.95,4.64,5.6
"2012-01-18 00:00:00",5.6,6.95,5.1,5.92
"2012-01-19 00:00:00",5.92,6.36,5.87,6.36
"2012-01-20 00:00:00",6.36,6.58,6.26,6.49
"2012-01-21 00:00:00",6.49,6.55,6.1,6.18
"2012-01-22 00:00:00",6.18,6.45,6.1,6.31
"2012-01-23 00:00:00",6.31,6.39,6.21,6.36
"2012-01-24 00:00:00",6.36,6.39,6.22,6.29
"2012-01-25 00:00:00",6.29,6.32,5.5,5.75
"2012-01-26 00:00:00",5.75,5.92,5.3,5.34
"2012-01-27 00:00:00",5.34,5.51,5.05,5.29
"2012-01-28 00:00:00",5.29,5.76,5.26,5.63
"2012-01-29 00:00:00",5.63,5.7,5.33,5.38
"2012-01-30 00:00:00",5.38,5.6,5.37,5.49
"2012-01-31 00:00:00",5.49,5.65,5.43,5.48
"2012-02-01 00:00:00",5.48,6.2,5.47,6.08
"2012-02-02 00:00:00",6.08,6.2,5.82,6.1
"2012-02-03 00:00:00",6.1,6.14,5.72,5.96
"2012-02-04 00:00:00",5.96,5.99,5.84,5.87
"2012-02-05 00:00:00",5.87,5.88,5.45,5.69
"2012-02-06 00:00:00",5.69,5.72,5.45,5.45
"2012-02-07 00:00:00",5.45,5.78,5.45,5.69
"2012-02-08 00:00:00",5.69,5.85,5.3,5.6
"2012-02-09 00:00:00",5.6,5.91,5.5,5.83
"2012-02-10 00:00:00",5.83,5.98,5.8,5.91
"2012-02-11 00:00:00",5.91,6,5.54,5.6
"2012-02-12 00:00:00",5.6,5.85,5.43,5.51
"2012-02-13 00:00:00",5.51,5.72,5.2,5.26
"2012-02-14 00:00:00",5.26,5.45,4.21,4.46
"2012-02-15 00:00:00",4.46,4.88,4.2,4.33
"2012-02-16 00:00:00",4.33,4.44,3.88,4.27
"2012-02-17 00:00:00",4.27,4.77,4.23,4.41
"2012-02-18 00:00:00",4.41,4.5,4.12,4.22
"2012-02-19 00:00:00",4.22,4.52,4.18,4.39
"2012-02-20 00:00:00",4.39,4.47,4.29,4.36
"2012-02-21 00:00:00",4.36,4.4,4.21,4.27
"2012-02-22 00:00:00",4.27,4.54,4.27,4.42
"2012-02-23 00:00:00",4.42,5.2,4.42,5.01
"2012-02-24 00:00:00",5.01,5.1,4.82,5.03
"2012-02-25 00:00:00",5.03,5.07,4.65,4.77
"2012-02-26 00:00:00",4.77,5.1,4.77,4.92
"2012-02-27 00:00:00",4.92,4.99,4.89,4.96
"2012-02-28 00:00:00",4.96,5,4.73,4.87
"2012-02-29 00:00:00",4.87,4.9,4.8,4.86
"2012-03-01 00:00:00",4.86,4.99,4.86,4.92
"2012-03-02 00:00:00",4.92,4.95,4.51,4.7
"2012-03-03 00:00:00",4.7,4.78,4.51,4.61
"2012-03-04 00:00:00",4.61,4.95,4.61,4.82
"2012-03-05 00:00:00",4.82,5.05,4.82,4.98
"2012-03-06 00:00:00",4.98,5.07,4.9,4.99
"2012-03-07 00:00:00",4.99,5.05,4.84,4.94
"2012-03-08 00:00:00",4.94,5,4.76,4.93
"2012-03-09 00:00:00",4.93,4.95,4.82,4.86
"2012-03-10 00:00:00",4.86,4.91,4.75,4.83
"2012-03-11 00:00:00",4.83,4.99,4.81,4.91
"2012-03-12 00:00:00",4.91,4.95,4.86,4.89
"2012-03-13 00:00:00",4.89,5.41,4.87,5.27
"2012-03-14 00:00:00",5.27,5.45,5.25,5.38
"2012-03-15 00:00:00",5.38,5.44,5.25,5.33
"2012-03-16 00:00:00",5.33,5.4,5.3,5.34
"2012-03-17 00:00:00",5.34,5.4,5.21,5.22
"2012-03-18 00:00:00",5.22,5.34,5.21,5.28
"2012-03-19 00:00:00",5.28,5.31,4.5,4.69
"2012-03-20 00:00:00",4.69,4.9,4.59,4.84
"2012-03-21 00:00:00",4.84,4.87,4.75,4.81
"2012-03-22 00:00:00",4.81,4.88,4.6,4.7
"2012-03-23 00:00:00",4.7,4.79,4.6,4.69
"2012-03-24 00:00:00",4.69,4.73,4.6,4.68
"2012-03-25 00:00:00",4.68,4.68,4.3,4.55
"2012-03-26 00:00:00",4.55,4.74,4.52,4.62
"2012-03-27 00:00:00",4.62,4.85,4.49,4.81
"2012-03-28 00:00:00",4.81,4.84,4.72,4.79
"2012-03-29 00:00:00",4.79,4.86,4.71,4.81
"2012-03-30 00:00:00",4.81,4.88,4.72,4.86
"2012-03-31 00:00:00",4.86,4.95,4.82,4.91
"2012-04-01 00:00:00",4.91,4.92,4.73,4.83
"2012-04-02 00:00:00",4.83,5.08,4.76,4.97
"2012-04-03 00:00:00",4.97,4.99,4.81,4.95
"2012-04-04 00:00:00",4.95,4.97,4.89,4.91
"2012-04-05 00:00:00",4.91,4.93,4.87,4.92
"2012-04-06 00:00:00",4.92,4.98,4.88,4.95
"2012-04-07 00:00:00",4.95,4.95,4.69,4.69
"2012-04-08 00:00:00",4.69,4.8,4.62,4.79
"2012-04-09 00:00:00",4.79,4.88,4.73,4.87
"2012-04-10 00:00:00",4.87,4.9,4.76,4.84
"2012-04-11 00:00:00",4.84,4.98,4.79,4.93
"2012-04-12 00:00:00",4.93,4.95,4.84,4.92
"2012-04-13 00:00:00",4.92,4.94,4.73,4.94
"2012-04-14 00:00:00",4.94,5.03,4.9,4.96
"2012-04-15 00:00:00",4.96,4.98,4.86,4.97
"2012-04-16 00:00:00",4.97,4.98,4.91,4.93
"2012-04-17 00:00:00",4.93,5.02,4.92,4.98
"2012-04-18 00:00:00",4.98,5.18,4.96,5.12
"2012-04-19 00:00:00",5.12,5.19,5.1,5.14
"2012-04-20 00:00:00",5.14,5.48,5.1,5.35
"2012-04-21 00:00:00",5.35,5.48,5.11,5.26
"2012-04-22 00:00:00",5.26,5.32,5.1,5.2
"2012-04-23 00:00:00",5.2,5.22,4.96,4.96
"2012-04-24 00:00:00",4.96,5.2,4.95,5.1
"2012-04-25 00:00:00",5.1,5.18,5.04,5.13
"2012-04-26 00:00:00",5.13,5.17,4.99,5.1
"2012-04-27 00:00:00",5.1,5.12,5.03,5.11
"2012-04-28 00:00:00",5.11,5.11,4.85,4.98
"2012-04-29 00:00:00",4.98,5.02,4.88,4.9
"2012-04-30 00:00:00",4.9,5,4.87,4.95
"2012-05-01 00:00:00",4.95,5,4.92,5
"2012-05-02 00:00:00",5,5.18,4.97,5.07
"2012-05-03 00:00:00",5.07,5.18,5.02,5.13
"2012-05-04 00:00:00",5.13,5.15,5.07,5.07
"2012-05-05 00:00:00",5.07,5.12,5.03,5.08
"2012-05-06 00:00:00",5.08,5.1,5.01,5.05
"2012-05-07 00:00:00",5.05,5.1,4.97,5.06
"2012-05-08 00:00:00",5.06,5.1,4.96,5.05
"2012-05-09 00:00:00",5.05,5.1,5,5.04
"2012-05-10 00:00:00",5.04,5.12,4.8,4.85
"2012-05-11 00:00:00",4.85,5,4.8,4.96
"2012-05-12 00:00:00",4.96,5,4.91,4.95
"2012-05-13 00:00:00",4.95,5,4.92,4.93
"2012-05-14 00:00:00",4.93,5.04,4.9,5.01
"2012-05-15 00:00:00",5.01,5.04,4.95,5.03
"2012-05-16 00:00:00",5.03,5.13,5,5.09
"2012-05-17 00:00:00",5.09,5.1,5.05,5.1
"2012-05-18 00:00:00",5.1,5.13,5.06,5.12
"2012-05-19 00:00:00",5.12,5.14,5.07,5.1
"2012-05-20 00:00:00",5.1,5.15,5.09,5.09
"2012-05-21 00:00:00",5.09,5.13,5.06,5.1
"2012-05-22 00:00:00",5.1,5.11,5.05,5.1
"2012-05-23 00:00:00",5.1,5.16,5.06,5.14
"2012-05-24 00:00:00",5.14,5.15,5.07,5.12
"2012-05-25 00:00:00",5.12,5.15,5.1,5.15
"2012-05-26 00:00:00",5.15,5.14,5.1,5.1
"2012-05-27 00:00:00",5.1,5.15,5.1,5.14
"2012-05-28 00:00:00",5.14,5.16,5.11,5.14
"2012-05-29 00:00:00",5.14,5.16,5.01,5.15
"2012-05-30 00:00:00",5.15,5.17,5.1,5.13
"2012-05-31 00:00:00",5.13,5.2,5.11,5.18
"2012-06-01 00:00:00",5.18,5.28,5.18,5.27
"2012-06-02 00:00:00",5.27,5.27,5.21,5.25
"2012-06-03 00:00:00",5.25,5.25,5.21,5.21
"2012-06-04 00:00:00",5.21,5.28,5.18,5.27
"2012-06-05 00:00:00",5.27,5.5,5.22,5.44
"2012-06-06 00:00:00",5.44,5.49,5.39,5.46
"2012-06-07 00:00:00",5.46,5.59,5.41,5.59
"2012-06-08 00:00:00",5.59,5.66,5.56,5.63
"2012-06-09 00:00:00",5.63,5.7,5.46,5.56
"2012-06-10 00:00:00",5.56,5.58,5.43,5.47
"2012-06-11 00:00:00",5.47,5.6,5.43,5.57
"2012-06-12 00:00:00",5.57,5.75,5.5,5.7
"2012-06-13 00:00:00",5.7,5.96,5.66,5.93
"2012-06-14 00:00:00",5.93,5.97,5.81,5.95
"2012-06-15 00:00:00",5.95,6.59,5.88,6.5
"2012-06-16 00:00:00",6.5,6.6,6.26,6.4
"2012-06-17 00:00:00",6.4,6.53,6.1,6.16
"2012-06-18 00:00:00",6.16,6.36,6.03,6.31
"2012-06-19 00:00:00",6.31,6.53,6.28,6.5
"2012-06-20 00:00:00",6.5,6.71,6.45,6.67
"2012-06-21 00:00:00",6.67,6.8,6.56,6.68
"2012-06-22 00:00:00",6.68,6.8,6.43,6.55
"2012-06-23 00:00:00",6.55,6.65,6.4,6.43
"2012-06-24 00:00:00",6.43,6.47,6.35,6.35
"2012-06-25 00:00:00",6.35,6.45,6.22,6.3
"2012-06-26 00:00:00",6.3,6.47,6.29,6.42
"2012-06-27 00:00:00",6.42,6.65,6.4,6.65
"2012-06-28 00:00:00",6.65,6.67,6.49,6.61
"2012-06-29 00:00:00",6.61,6.68,6.54,6.65
"2012-06-30 00:00:00",6.65,6.69,6.6,6.69
"2012-07-01 00:00:00",6.69,6.69,6.54,6.63
"2012-07-02 00:00:00",6.63,6.76,6.58,6.76
"2012-07-03 00:00:00",6.76,6.76,6.4,6.45
"2012-07-04 00:00:00",6.45,6.55,6.45,6.51
"2012-07-05 00:00:00",6.51,6.77,6.48,6.67
"2012-07-06 00:00:00",6.67,6.72,6.55,6.65
"2012-07-07 00:00:00",6.65,6.87,6.63,6.76
"2012-07-08 00:00:00",6.76,6.86,6.72,6.8
"2012-07-09 00:00:00",6.8,7.1,6.74,7.02
"2012-07-10 00:00:00",7.02,7.25,6.96,7.2
"2012-07-11 00:00:00",7.2,7.26,7.02,7.15
"2012-07-12 00:00:00",7.15,7.9,7.1,7.76
"2012-07-13 00:00:00",7.76,7.82,7.42,7.67
"2012-07-14 00:00:00",7.67,7.66,7.52,7.54
"2012-07-15 00:00:00",7.54,7.7,7.45,7.62
"2012-07-16 00:00:00",7.62,8.65,7.62,8.5
"2012-07-17 00:00:00",8.5,9.49,7.32,8.8
"2012-07-18 00:00:00",8.8,9.4,8.5,9.11
"2012-07-19 00:00:00",9.11,9.23,8.82,8.87
"2012-07-20 00:00:00",8.87,8.87,7.6,8.52
"2012-07-21 00:00:00",8.52,9.7,7.96,8.85
"2012-07-22 00:00:00",8.85,8.97,8.27,8.41
"2012-07-23 00:00:00",8.41,9.2,7.75,8.45
"2012-07-24 00:00:00",8.45,8.85,8.34,8.6
"2012-07-25 00:00:00",8.6,8.9,8.37,8.8
"2012-07-26 00:00:00",8.8,8.9,8.6,8.9
"2012-07-27 00:00:00",8.9,8.95,8.81,8.9
"2012-07-28 00:00:00",8.9,8.93,8.71,8.89
"2012-07-29 00:00:00",8.89,8.89,8.7,8.71
"2012-07-30 00:00:00",8.71,9.15,8.7,9.1
"2012-07-31 00:00:00",9.1,9.44,9.08,9.35
"2012-08-01 00:00:00",9.35,9.65,9.11,9.55
"2012-08-02 00:00:00",9.55,11,9.41,10.53
"2012-08-03 00:00:00",10.53,11.12,10.3,10.97
"2012-08-04 00:00:00",10.97,11.3,10.53,10.98
"2012-08-05 00:00:00",10.98,11.29,10.11,10.87
"2012-08-06 00:00:00",10.87,11.19,10.64,10.86
"2012-08-07 00:00:00",10.86,11.1,10.65,11.1
"2012-08-08 00:00:00",11.1,11.15,10.85,11.06
"2012-08-09 00:00:00",11.06,12,10.8,11.06
"2012-08-10 00:00:00",11.06,11.6,11.01,11.39
"2012-08-11 00:00:00",11.39,11.6,11.39,11.51
"2012-08-12 00:00:00",11.51,11.76,11.45,11.62
"2012-08-13 00:00:00",11.62,12.05,11.49,12.04
"2012-08-14 00:00:00",12.04,12.34,11.89,12.19
"2012-08-15 00:00:00",12.19,13.25,12.16,13.25
"2012-08-16 00:00:00",13.25,13.84,12.5,13.5
"2012-08-17 00:00:00",13.5,15.4,10.6,11.58
"2012-08-18 00:00:00",11.58,12.9,11.02,11.61
"2012-08-19 00:00:00",11.61,11.62,7.58,8
"2012-08-20 00:00:00",8,10.5,7.81,10.1
"2012-08-21 00:00:00",10.1,10.3,9.7,9.91
"2012-08-22 00:00:00",9.91,10.1,9.57,9.81
"2012-08-23 00:00:00",9.81,10.25,9.7,10.1
"2012-08-24 00:00:00",10.1,10.62,9.85,10.6
"2012-08-25 00:00:00",10.6,10.63,10.2,10.52
"2012-08-26 00:00:00",10.52,10.62,10.45,10.61
"2012-08-27 00:00:00",10.61,12.15,10.54,10.95
"2012-08-28 00:00:00",10.95,11.21,10.5,10.94
"2012-08-29 00:00:00",10.94,11.13,10.55,10.92
"2012-08-30 00:00:00",10.92,10.93,10.6,10.78
"2012-08-31 00:00:00",10.78,10.83,9.66,10.16
"2012-09-01 00:00:00",10.16,10.3,9.78,9.97
"2012-09-02 00:00:00",9.97,10.36,9.72,10.2
"2012-09-03 00:00:00",10.2,10.59,10.09,10.53
"2012-09-04 00:00:00",10.53,10.53,10.15,10.38
"2012-09-05 00:00:00",10.38,11.17,10.26,11
"2012-09-06 00:00:00",11,11.29,10.64,11.18
"2012-09-07 00:00:00",11.18,11.21,10.95,11
"2012-09-08 00:00:00",11,11.14,10.76,11.04
"2012-09-09 00:00:00",11.04,11.14,10.92,11.02
"2012-09-10 00:00:00",11.02,11.19,10.87,11.17
"2012-09-11 00:00:00",11.17,11.35,10.88,11.33
"2012-09-12 00:00:00",11.33,11.39,10.78,11.36
"2012-09-13 00:00:00",11.36,11.4,11.22,11.4
"2012-09-14 00:00:00",11.4,11.8,11.32,11.67
"2012-09-15 00:00:00",11.67,11.79,11.6,11.75
"2012-09-16 00:00:00",11.75,11.99,11.72,11.87
"2012-09-17 00:00:00",11.87,11.96,11.77,11.89
"2012-09-18 00:00:00",11.89,12.35,11.84,12.25
"2012-09-19 00:00:00",12.25,12.69,12.15,12.57
"2012-09-20 00:00:00",12.57,12.66,12.25,12.28
"2012-09-21 00:00:00",12.28,12.5,12.01,12.37
"2012-09-22 00:00:00",12.37,12.4,12.14,12.24
"2012-09-23 00:00:00",12.24,12.27,11.63,12.19
"2012-09-24 00:00:00",12.19,12.3,11.95,12.1
"2012-09-25 00:00:00",12.1,12.23,12.01,12.2
"2012-09-26 00:00:00",12.2,12.46,12.02,12.27
"2012-09-27 00:00:00",12.27,12.39,12.21,12.31
"2012-09-28 00:00:00",12.31,12.45,12.12,12.39
"2012-09-29 00:00:00",12.39,12.49,12.21,12.36
"2012-09-30 00:00:00",12.36,12.45,12.3,12.4
"2012-10-01 00:00:00",12.4,12.48,12.32,12.4
"2012-10-02 00:00:00",12.4,12.88,12.34,12.84
"2012-10-03 00:00:00",12.84,12.99,12.68,12.89
"2012-10-04 00:00:00",12.89,13.09,12.6,12.85
"2012-10-05 00:00:00",12.85,12.97,12.51,12.69
"2012-10-06 00:00:00",12.69,12.86,12.35,12.5
"2012-10-07 00:00:00",12.5,12.62,11.7,11.8
"2012-10-08 00:00:00",11.8,11.95,10.62,11.78
"2012-10-09 00:00:00",11.78,12.35,11.57,11.89
"2012-10-10 00:00:00",11.89,12.19,11.77,12.12
"2012-10-11 00:00:00",12.12,12.15,11.86,12.03
"2012-10-12 00:00:00",12.03,12.15,11.92,12
"2012-10-13 00:00:00",12,12.11,11.85,11.86
"2012-10-14 00:00:00",11.86,12.03,11.5,11.74
"2012-10-15 00:00:00",11.74,11.99,11.43,11.84
"2012-10-16 00:00:00",11.84,11.99,11.5,11.85
"2012-10-17 00:00:00",11.85,11.96,11.7,11.81
"2012-10-18 00:00:00",11.81,11.96,11.75,11.94
"2012-10-19 00:00:00",11.94,11.97,11.62,11.74
"2012-10-20 00:00:00",11.74,11.85,11.56,11.74
"2012-10-21 00:00:00",11.74,11.77,11.61,11.63
"2012-10-22 00:00:00",11.63,11.81,11.47,11.71
"2012-10-23 00:00:00",11.71,12,11.41,11.65
"2012-10-24 00:00:00",11.65,11.79,11.59,11.65
"2012-10-25 00:00:00",11.65,11.7,10.52,10.86
"2012-10-26 00:00:00",10.86,10.95,9.74,10.17
"2012-10-27 00:00:00",10.17,10.84,9.82,10.26
"2012-10-28 00:00:00",10.26,10.95,10.25,10.7
"2012-10-29 00:00:00",10.7,10.94,10.32,10.6
"2012-10-30 00:00:00",10.6,10.89,10.58,10.89
"2012-10-31 00:00:00",10.89,11.21,10.71,11.2
"2012-11-01 00:00:00",11.2,11.28,10.4,10.57
"2012-11-02 00:00:00",10.57,10.8,10.33,10.47
"2012-11-03 00:00:00",10.47,10.65,10.4,10.64
"2012-11-04 00:00:00",10.64,10.9,10.51,10.8
"2012-11-05 00:00:00",10.8,10.88,10.61,10.75
"2012-11-06 00:00:00",10.75,10.9,10.67,10.9
"2012-11-07 00:00:00",10.9,11.22,10.8,10.92
"2012-11-08 00:00:00",10.92,11.07,10.75,10.92
"2012-11-09 00:00:00",10.92,10.98,10.79,10.81
"2012-11-10 00:00:00",10.81,10.96,10.75,10.89
"2012-11-11 00:00:00",10.89,10.94,10.7,10.87
"2012-11-12 00:00:00",10.87,11.18,10.77,11.01
"2012-11-13 00:00:00",11.01,11.13,10.92,10.95
"2012-11-14 00:00:00",10.95,11.05,10.82,10.95
"2012-11-15 00:00:00",10.95,11.3,10.86,11.2
"2012-11-16 00:00:00",11.2,11.8,11.17,11.75
"2012-11-17 00:00:00",11.75,11.8,11.52,11.79
"2012-11-18 00:00:00",11.79,11.83,11.62,11.65
"2012-11-19 00:00:00",11.65,11.84,11.6,11.8
"2012-11-20 00:00:00",11.8,11.8,11.57,11.73
"2012-11-21 00:00:00",11.73,11.78,11.64,11.77
"2012-11-22 00:00:00",11.77,12.43,11.67,12.42
"2012-11-23 00:00:00",12.42,12.41,12.13,12.34
"2012-11-24 00:00:00",12.34,12.48,12.25,12.41
"2012-11-25 00:00:00",12.41,12.6,12.31,12.48
"2012-11-26 00:00:00",12.48,12.65,11.89,12.25
"2012-11-27 00:00:00",12.25,12.34,11.9,12.2
"2012-11-28 00:00:00",12.2,12.41,12.1,12.35
"2012-11-29 00:00:00",12.35,12.6,12.15,12.45
"2012-11-30 00:00:00",12.45,12.65,12.42,12.56
"2012-12-01 00:00:00",12.56,12.69,12.46,12.56
"2012-12-02 00:00:00",12.56,12.68,12.43,12.5
"2012-12-03 00:00:00",12.5,12.68,12.48,12.68
"2012-12-04 00:00:00",12.68,13.5,12.62,13.41
"2012-12-05 00:00:00",13.41,13.42,13.15,13.38
"2012-12-06 00:00:00",13.38,13.69,12.9,13.3
"2012-12-07 00:00:00",13.3,13.55,12.97,13.5
"2012-12-08 00:00:00",13.5,13.55,13.35,13.42
"2012-12-09 00:00:00",13.42,13.53,13.02,13.39
"2012-12-10 00:00:00",13.39,13.55,13.27,13.43
"2012-12-11 00:00:00",13.43,13.67,13.3,13.56
"2012-12-12 00:00:00",13.56,13.8,13.3,13.7
"2012-12-13 00:00:00",13.7,13.8,13.47,13.7
"2012-12-14 00:00:00",13.7,13.9,13,13.6
"2012-12-15 00:00:00",13.6,13.64,13.44,13.49
"2012-12-16 00:00:00",13.49,13.67,13.13,13.3
"2012-12-17 00:00:00",13.3,13.48,12.75,13.25
"2012-12-18 00:00:00",13.25,13.4,13.11,13.3
"2012-12-19 00:00:00",13.3,13.6,13.2,13.6
"2012-12-20 00:00:00",13.6,13.72,13.33,13.52
"2012-12-21 00:00:00",13.52,13.6,13.42,13.5
"2012-12-22 00:00:00",13.5,13.59,13.32,13.37
"2012-12-23 00:00:00",13.37,13.47,13.01,13.31
"2012-12-24 00:00:00",13.31,13.45,13.21,13.38
"2012-12-25 00:00:00",13.38,13.43,13.14,13.35
"2012-12-26 00:00:00",13.35,13.47,13.2,13.47
"2012-12-27 00:00:00",13.47,13.47,13.25,13.42
"2012-12-28 00:00:00",13.42,13.65,13.34,13.42
"2012-12-29 00:00:00",13.42,13.67,13.27,13.4
"2012-12-30 00:00:00",13.4,13.59,13.35,13.45
"2012-12-31 00:00:00",13.45,13.56,13.37,13.51
"2013-01-01 00:00:00",13.51,13.56,13.16,13.3
"2013-01-02 00:00:00",13.3,13.4,13.16,13.28
"2013-01-03 00:00:00",13.28,13.46,13.25,13.4
"2013-01-04 00:00:00",13.4,13.52,13.27,13.5
"2013-01-05 00:00:00",13.5,13.55,13.31,13.44
"2013-01-06 00:00:00",13.44,13.52,13.36,13.45
"2013-01-07 00:00:00",13.45,13.59,13.4,13.59
"2013-01-08 00:00:00",13.59,13.88,13.5,13.74
"2013-01-09 00:00:00",13.74,13.86,13.62,13.77
"2013-01-10 00:00:00",13.77,14.32,13.77,14.14
"2013-01-11 00:00:00",14.14,14.35,13.91,14.14
"2013-01-12 00:00:00",14.14,14.34,13.97,14.24
"2013-01-13 00:00:00",14.24,14.31,13.95,14.12
"2013-01-14 00:00:00",14.12,14.35,14.11,14.3
"2013-01-15 00:00:00",14.3,14.48,13.99,14.25
"2013-01-16 00:00:00",14.25,14.73,14.21,14.73
"2013-01-17 00:00:00",14.73,15.7,14.63,15.5
"2013-01-18 00:00:00",15.5,15.98,15.41,15.7
"2013-01-19 00:00:00",15.7,15.77,15.25,15.61
"2013-01-20 00:00:00",15.61,15.89,15.51,15.7
"2013-01-21 00:00:00",15.7,16.98,15.63,16.8
"2013-01-22 00:00:00",16.8,17.59,16.65,17.26
"2013-01-23 00:00:00",17.26,17.59,16.8,17.5
"2013-01-24 00:00:00",17.5,19.19,15.61,16.9
"2013-01-25 00:00:00",16.9,17.8,15.39,17.4
"2013-01-26 00:00:00",17.4,17.88,16.54,17.88
"2013-01-27 00:00:00",17.88,18,17.21,17.82
"2013-01-28 00:00:00",17.82,18.88,17.75,18.72
"2013-01-29 00:00:00",18.72,19.8,18.7,19.53
"2013-01-30 00:00:00",19.53,19.8,19.15,19.7
"2013-01-31 00:00:00",19.7,21.43,19.51,20.41
"2013-02-01 00:00:00",20.41,21.13,20.3,20.5
"2013-02-02 00:00:00",20.5,20.5,18,19.63
"2013-02-03 00:00:00",19.63,20.9,19.42,20.59
"2013-02-04 00:00:00",20.59,21.05,19.85,20.43
"2013-02-05 00:00:00",20.43,20.79,20.2,20.6
"2013-02-06 00:00:00",20.6,21.33,20.6,21.18
